id,license_plate,vin,make,model,year,category_id,branch_id,color,mileage,status,created_at
7954,OW007953,NX3NULUBAK3ZW9AJY,Toyota,Avalon,2019,4,43,Blue,91369,rented,2025-12-18 12:39:07
7955,RZ007954,XX4DG55T9UE4A9CD7,Chevrolet,Impala,2021,4,28,Blue,91749,available,2025-12-26 12:39:07
7956,UT007955,G1UKF5DKBRA4FN1N6,Toyota,RAV4,2024,5,73,Red,30198,rented,2023-05-21 12:39:07
7957,YH007956,AD1RA3DXK65837HYB,Audi,A6,2024,6,68,Green,11867,available,2025-01-09 12:39:07
7958,HU007957,NW0W3GVX4WP43F6XL,Hyundai,i10,2019,1,68,Gray,57875,rented,2024-05-30 12:39:07
7959,MB007958,0Z5PZ0LG0TNK99KM7,Honda,CR-V,2025,5,71,Red,21526,available,2023-06-12 12:39:07
7960,TX007959,182LUXULNZLWFV1L3,Ford,Mustang Convertible,2018,8,67,Red,70978,maintenance,2022-01-11 12:39:07
7961,IC007960,LUDUHR1L0LAS005K8,Mazda,MX-5,2025,8,3,Gray,11904,retired,2025-02-14 12:39:07
7962,OK007961,C80X2K7SSK7B584SE,Jeep,Grand Cherokee,2016,5,3,Red,28973,maintenance,2021-11-24 12:39:07
7963,WT007962,WAFYRHCDMC3VHZ0MR,Renault,Trafic,2018,7,25,Green,29149,available,2025-10-09 12:39:07
7964,AM007963,5XKM5HFE2N0AYV5A7,Ford,Taurus,2017,4,13,Blue,110152,retired,2023-05-10 12:39:07
7965,TU007964,7SJN59YC89CZ09E1B,Jaguar,XF,2020,6,60,Silver,99612,available,2021-12-30 12:39:07
7966,GO007965,1AZUBZJHB0L3AA33C,BMW,5 Series,2016,6,34,Silver,224253,available,2024-03-10 12:39:07
7967,GV007966,0B490Y2ULKVZKUS8H,BMW,X5,2025,5,51,Beige,12755,available,2025-12-25 12:39:07
7968,YG007967,KLTYU6969BZ2GPWZK,Ford,Taurus,2023,4,47,Red,30432,rented,2024-05-09 12:39:07
7969,BI007968,LBKZGGXU8TZUPL2PC,Toyota,Avalon,2022,4,59,Green,81312,rented,2023-09-19 12:39:07
7970,BN007969,N3A70LFZU62Y4E5Y0,Volkswagen,Transporter,2023,7,39,Blue,44102,rented,2025-02-22 12:39:07
7971,QV007970,YU5PF6KARTFB6YA46,Toyota,Avalon,2017,4,11,White,194502,rented,2021-12-24 12:39:07
7972,ZP007971,KPDXMUFFFX5A0KFVH,Mercedes-Benz,E-Class,2022,6,10,Beige,14970,rented,2023-08-16 12:39:07
7973,LU007972,7G5PR8EFWD680JMA8,Jaguar,XF,2019,6,47,Black,152002,rented,2021-12-31 12:39:07
7974,RJ007973,7MWAPFBLZG0C7G7LX,Mazda,MX-5,2016,8,52,White,182931,rented,2024-06-16 12:39:07
7975,LJ007974,RL0RG3SZYP080KKKN,Audi,A6,2021,6,73,Red,30169,retired,2024-05-30 12:39:07
7976,FV007975,YXHA4GB3WYY69KVU6,Honda,CR-V,2020,5,76,Black,132014,maintenance,2024-06-01 12:39:07
7977,MK007976,PBMDU61P4EH27YPYL,Renault,Trafic,2023,7,24,White,32267,rented,2023-08-20 12:39:07
7978,AR007977,0AX0PMGKW849SRPHD,Ford,Focus,2015,2,54,Black,143086,rented,2024-08-25 12:39:07
7979,QJ007978,723S414ZNNXH0MF0K,Toyota,Camry,2019,3,10,Gray,59119,rented,2021-10-02 12:39:07
7980,XW007979,E2KFEABNJVSZ79BXG,Ford,Explorer,2022,5,25,Green,40174,retired,2024-04-10 12:39:07
7981,HX007980,LSGLRGHF79E95SH18,Volkswagen,Transporter,2017,7,54,Blue,14633,available,2023-11-25 12:39:07
7982,FG007981,Z9SJC2PPKP01DD6A3,Honda,CR-V,2019,5,26,Red,55349,available,2025-12-11 12:39:07
7983,XB007982,LU36C86C42ZDMJ1A7,Volkswagen,up!,2015,1,74,Blue,15133,available,2022-07-08 12:39:07
7984,HL007983,SAFHHRSR0CZ73LUHT,Ford,Transit,2022,7,10,Silver,50782,available,2022-04-08 12:39:07
7985,HO007984,0FSNJYAYHSXBPREBY,Ford,Mondeo,2016,3,48,Blue,192348,available,2025-05-13 12:39:07
7986,YT007985,C0G3C9YS0C9ARCNWE,Mazda,MX-5,2015,8,78,Silver,156409,available,2025-04-17 12:39:07
7987,MJ007986,HY3Z2W4AZ5HR3ZPHA,Jaguar,XF,2025,6,4,Green,21555,maintenance,2023-05-04 12:39:07
7988,GG007987,KVHB3Y667AF346803,Honda,Civic,2021,2,14,Gray,55636,retired,2022-07-07 12:39:07
7989,GL007988,N69SE553BRD3LNETF,Fiat,500,2019,1,42,Silver,118109,available,2025-03-11 12:39:07
7990,LZ007989,0X4WMZ02UP4JX8ZYJ,Toyota,Camry,2024,3,48,Red,9418,rented,2025-02-27 12:39:07
7991,ZS007990,P1Z9W3N1EK8GRPGRZ,Mazda,MX-5,2015,8,19,Gray,221150,available,2023-06-15 12:39:07
7992,OM007991,RP3GTCYA4EH0G0CPG,Honda,CR-V,2019,5,6,Red,148019,available,2023-09-10 12:39:07
7993,EH007992,TAPJENPV0XRDF3CWS,Toyota,Corolla,2019,2,51,Gray,58118,available,2023-04-25 12:39:07
7994,II007993,G7AD4YGTH7JHYEF0Y,Audi,A6,2023,6,1,Blue,39688,rented,2026-04-18 12:39:07
7995,KX007994,V89KVPRWYW3AG18FK,BMW,Z4,2015,8,35,Green,40635,retired,2022-10-26 12:39:07
7996,CI007995,RAN8NLS3TKD13UYGM,Mercedes-Benz,E-Class,2023,6,37,Red,39072,available,2025-12-01 12:39:07
7997,BH007996,2HKD1MYRH8NS5NTFM,Nissan,Altima,2018,3,67,Blue,47591,maintenance,2024-12-15 12:39:07
7998,UT007997,1SKT76TBYE7AF0ZVW,Toyota,Avalon,2016,4,51,Gray,73595,rented,2025-02-06 12:39:07
7999,IE007998,V434JURMMPHTW5R7F,BMW,5 Series,2020,6,24,White,18967,available,2022-04-14 12:39:07
8000,IA007999,9BJ27EGZJGJ8P5F3C,Toyota,Corolla,2025,2,49,Green,18383,maintenance,2025-02-27 12:39:07
8001,PN008000,N42MGDXMGFZPEWE09,BMW,5 Series,2021,6,78,Red,6449,available,2022-11-02 12:39:07
8002,HT008001,W3PRNRF9NN3L7Y8T9,Toyota,Yaris,2024,1,11,Beige,32594,available,2026-04-07 12:39:07
8003,WY008002,K6HGMAXVMFR854T7B,Honda,Accord,2016,3,62,White,95685,available,2025-06-15 12:39:07
8004,YL008003,M0BLY6JRBB21XJ5V6,Volkswagen,Golf,2024,2,24,Beige,8756,available,2024-01-25 12:39:07
8005,FS008004,DA2GZ54ZSU0KLGYUV,Audi,A5 Cabriolet,2023,8,34,White,9292,rented,2025-03-31 12:39:07
8006,RB008005,X6AYCKXFWZCA6GP3F,Toyota,Yaris,2022,1,71,Gray,64202,available,2024-05-22 12:39:07
8007,WR008006,YZB5VCNRXFNRYLWAA,Toyota,RAV4,2020,5,60,Red,23365,rented,2023-12-26 12:39:07
8008,KP008007,4EE5FNMW2L2BUDZNB,Mercedes-Benz,Vito,2022,7,36,Black,1671,available,2022-12-03 12:39:07
8009,AC008008,BWUZZ7M2A46G0RXY4,Toyota,Avalon,2022,4,53,Black,59124,rented,2026-03-04 12:39:07
8010,GJ008009,P9PPP9U8PGK9134TC,Hyundai,i10,2023,1,66,Blue,48337,available,2024-08-07 12:39:07
8011,GH008010,8P09NLEGWSCE5HYKM,Ford,Taurus,2020,4,6,Blue,105192,rented,2021-09-01 12:39:07
8012,OA008011,S8HH5T32EL3X4BV3G,Toyota,Yaris,2018,1,50,Black,65635,rented,2026-02-12 12:39:07
8013,XF008012,AUADWGV8CY8J3JW8S,Ford,Mondeo,2015,3,24,Beige,240090,available,2021-07-10 12:39:07
8014,QW008013,HHBLJWRYSCBGD68K4,Toyota,RAV4,2025,5,63,Green,8907,retired,2024-04-02 12:39:07
8015,BR008014,Z3DS9WT7B2PBXP7L6,Volkswagen,Golf,2020,2,15,Gray,106693,available,2023-12-26 12:39:07
8016,DQ008015,E9DD9NAD5ZHA51ZVR,Toyota,Corolla,2025,2,26,Green,7737,available,2025-01-16 12:39:07
8017,MB008016,WRFSBV0S08DD38VHW,Honda,Civic,2016,2,7,Green,209622,available,2024-12-22 12:39:07
8018,AB008017,JVJ28RZYXMMU5JBZ1,Mazda,MX-5,2023,8,71,Gray,16888,rented,2023-07-12 12:39:07
8019,DT008018,B8B6YE9AJ4E0LY5ZC,Volkswagen,Passat,2018,3,69,Silver,130109,retired,2022-08-18 12:39:07
8020,JG008019,269AAYZB5C5XLJCMD,Toyota,Corolla,2025,2,44,Red,22307,available,2024-01-30 12:39:07
8021,JR008020,K6Z8XBYMX76VN0ZSD,Ford,Focus,2018,2,51,Silver,90773,available,2022-03-08 12:39:07
8022,EQ008021,23K6DFZDNY96SJP1J,Audi,A5 Cabriolet,2016,8,70,Blue,23503,rented,2024-10-18 12:39:07
8023,PW008022,UFKFVENYWN64THC1U,Ford,Focus,2015,2,8,Gray,200073,available,2025-06-18 12:39:07
8024,MX008023,PEM4GA324KTDTPYKE,BMW,5 Series,2021,6,25,Silver,105842,available,2024-07-02 12:39:07
8025,ER008024,GVY822150D8UHRVP7,Ford,Explorer,2017,5,51,White,99770,rented,2025-07-10 12:39:07
8026,VI008025,C9SYVC8ED19K7VXE0,Mercedes-Benz,Vito,2017,7,5,White,185833,available,2023-11-06 12:39:07
8027,ZI008026,AW92ZUFCP4B4CBJK0,BMW,Z4,2020,8,13,White,78704,retired,2025-05-09 12:39:07
8028,KU008027,F61JSVG7JZJYM6VLN,BMW,5 Series,2023,6,67,Blue,51244,available,2022-09-20 12:39:07
8029,RI008028,FRLZHCX8PAJNT9L4A,Jaguar,XF,2025,6,20,Gray,10935,retired,2022-09-15 12:39:07
8030,TR008029,MNEATA136BHPH2MX5,Fiat,500,2022,1,32,Beige,83006,maintenance,2022-07-02 12:39:07
8031,ZF008030,S037M571EEHR84D9C,Mazda,MX-5,2025,8,64,White,9592,available,2026-04-16 12:39:07
8032,RR008031,KH6BS1BJT1C53PKKJ,Ford,Explorer,2025,5,23,Black,22537,retired,2022-04-04 12:39:07
8033,ZD008032,CSPZL55RMT0PJCUDZ,Ford,Transit,2022,7,75,Black,43715,rented,2022-11-09 12:39:07
8034,TZ008033,JZKCYC60603PBPWNS,Hyundai,i10,2024,1,21,Green,32774,available,2021-11-24 12:39:07
8035,FQ008034,3U5FX3K88U95N748K,Audi,A6,2019,6,60,White,120623,available,2024-03-26 12:39:07
8036,VB008035,23S3RNA8A77DMDJPH,Jaguar,XF,2019,6,64,Gray,134727,rented,2021-08-05 12:39:07
8037,GK008036,W0ENBM8HLSKC1M87P,Toyota,Corolla,2022,2,9,Blue,78231,rented,2025-06-07 12:39:07
8038,IW008037,06DSEF8MWDTBVWYU0,Lexus,ES,2015,6,51,Beige,90547,available,2023-09-08 12:39:07
8039,TK008038,CC0WUFYGL7T6X6J8V,BMW,5 Series,2017,6,6,Blue,135901,maintenance,2025-11-26 12:39:07
8040,BW008039,9UHSV46G977DND97M,BMW,Z4,2024,8,53,Silver,41627,maintenance,2024-01-16 12:39:07
8041,VK008040,L75XBFHSTX1DJP13C,Honda,Accord,2023,3,59,Blue,51320,available,2025-02-23 12:39:07
8042,UC008041,7YW010SVRRV1U5J2Z,Jaguar,XF,2021,6,41,Black,26748,available,2022-09-18 12:39:07
8043,NY008042,V0PXY8JRXMW99FEJ8,Renault,Trafic,2023,7,18,Black,17642,available,2023-07-19 12:39:07
8044,HF008043,AE6952SKV5VEVJRZC,Fiat,500,2019,1,54,Blue,87849,maintenance,2023-11-06 12:39:07
8045,HL008044,K008PR7EBLJTZG5G3,Audi,A6,2019,6,40,Silver,112005,available,2026-03-30 12:39:07
8046,CK008045,Y9UN9E7G6VCRER659,Toyota,Yaris,2022,1,33,Beige,87755,available,2024-04-26 12:39:07
8047,JY008046,4SHL6G5Y671NADPT2,BMW,X5,2025,5,72,Gray,10701,maintenance,2023-08-27 12:39:07
8048,AF008047,9C49N7CRCM5ZX3XDC,Ford,Mustang Convertible,2025,8,32,Red,9841,available,2023-11-25 12:39:07
8049,KN008048,F5T2TUPR1BN6ZYJ2V,Ford,Mondeo,2015,3,60,Gray,215574,rented,2022-05-21 12:39:07
8050,KF008049,D821VFC4NG7VR2XJP,Audi,A5 Cabriolet,2016,8,30,Blue,209786,available,2026-04-25 12:39:07
8051,CG008050,CTYSH5EPALRSTUH2M,Chevrolet,Impala,2016,4,18,White,181057,retired,2023-04-12 12:39:07
8052,PY008051,KKDUDE1FNN3GKH4DX,Volkswagen,Passat,2020,3,45,Red,69204,maintenance,2026-03-28 12:39:07
8053,TJ008052,ZVHY3VWUVRWG0TUZZ,Ford,Transit,2022,7,55,White,46997,rented,2023-05-08 12:39:07
8054,SV008053,U6B6EE0CTVNHRH68F,Mercedes-Benz,E-Class,2021,6,52,Red,20753,available,2023-09-27 12:39:07
8055,OR008054,J8MCAM757N6PLRHGP,Mercedes-Benz,Vito,2016,7,22,Blue,169775,available,2025-07-11 12:39:07
8056,SK008055,PPNNAV25TZP3W0844,Honda,CR-V,2018,5,68,Blue,129660,maintenance,2023-08-28 12:39:07
8057,HB008056,89EZB2KU6C88YZYMG,Ford,Taurus,2021,4,20,Black,11178,rented,2024-05-17 12:39:07
8058,QO008057,SB63RJYKEC0D3Y1TM,Honda,Civic,2018,2,77,Blue,34822,maintenance,2021-08-14 12:39:07
8059,LW008058,W4L5B1E5VD3RKHZ0Z,Volkswagen,Passat,2019,3,71,Black,29653,available,2022-10-08 12:39:07
8060,UU008059,KPDYBZN0AN9AC6FT5,Mercedes-Benz,Vito,2017,7,68,Black,54203,available,2025-12-28 12:39:07
8061,AV008060,R4E9MC0GANXKDYR0U,Volkswagen,Transporter,2025,7,33,Silver,6835,available,2023-05-06 12:39:07
8062,IY008061,VCGFGJEXAF9F6ZUWD,Mazda,3,2023,2,59,Black,41311,rented,2022-04-29 12:39:07
8063,DA008062,KU0Y070SMXMERUW0E,Mazda,MX-5,2020,8,18,Silver,84528,available,2022-07-13 12:39:07
8064,OS008063,TKAYVB502V8KAU82F,Renault,Trafic,2023,7,47,Red,27061,rented,2021-10-01 12:39:07
8065,ME008064,HNAMV4SP24S3H985S,Jaguar,XF,2017,6,18,Green,109451,available,2026-01-13 12:39:07
8066,UG008065,XBSUL1JLKV5BHD9L3,Mazda,3,2015,2,64,Green,119439,rented,2023-08-04 12:39:07
8067,QD008066,BBAEPHYF8XWAB08KF,Mazda,3,2016,2,66,Black,126595,maintenance,2025-10-24 12:39:07
8068,SM008067,DLMSSJKVWFZ7TTFU7,Toyota,Avalon,2021,4,49,Black,58558,maintenance,2025-11-15 12:39:07
8069,BF008068,592ALT7MUT84821JM,Audi,A6,2021,6,21,Gray,4593,available,2023-12-28 12:39:07
8070,WF008069,4WAM9JT432DNB8HMA,Hyundai,i10,2018,1,13,Silver,146194,maintenance,2021-07-02 12:39:07
8071,OF008070,H52FGWMN4B4P8ED1C,Honda,CR-V,2019,5,49,Black,119694,rented,2026-02-04 12:39:07
8072,XQ008071,KCETZ50X1R0T4657F,Honda,Civic,2018,2,54,Green,146209,maintenance,2025-09-25 12:39:07
8073,FH008072,C6F55SZSYGEGAD7R1,Lexus,ES,2016,6,76,Blue,209918,maintenance,2022-10-11 12:39:07
8074,GS008073,ZZ3ERANX997ZJE9XZ,Honda,Civic,2015,2,45,Beige,163786,rented,2023-06-07 12:39:07
8075,QC008074,RBPZKK49FYTN38B9Z,Chrysler,300,2019,4,32,Blue,1057,available,2025-09-01 12:39:07
8076,MO008075,UWM4RZY16BUCP1F7F,Mercedes-Benz,E-Class,2015,6,18,Beige,172027,retired,2025-06-14 12:39:07
8077,ER008076,0AV2VM6Y3DN0Y45SJ,Nissan,Altima,2022,3,50,Gray,48287,available,2023-08-09 12:39:07
8078,LQ008077,L3RZ16B5BVDFZXLRA,Renault,Trafic,2022,7,61,Black,87851,rented,2022-10-26 12:39:07
8079,MM008078,SSCPD206F1CXN1FTX,Nissan,Rogue,2021,5,9,Black,20532,available,2024-08-01 12:39:07
8080,TP008079,NE2L1FZJCYJG62E2Z,Honda,Accord,2015,3,10,Beige,135335,rented,2025-02-21 12:39:07
8081,YM008080,RWK0NL2DBYLUFKPB9,Ford,Explorer,2022,5,61,Silver,22406,retired,2022-04-26 12:39:07
8082,WO008081,8BJT8X3TZGYBSB7WZ,Ford,Mustang Convertible,2023,8,47,Green,26999,available,2022-08-05 12:39:07
8083,SD008082,PZY2KGDZJXPCXGN0T,Nissan,Rogue,2020,5,61,Green,57157,available,2022-07-16 12:39:07
8084,AF008083,1L238M1WDP9J3K8C5,Honda,Accord,2016,3,67,Blue,213476,available,2026-01-05 12:39:07
8085,BO008084,JASUEYHA4J97E9R4Z,Mazda,MX-5,2016,8,43,Beige,151363,rented,2025-06-17 12:39:07
8086,ZP008085,VP2GMSHDU3AVYNN6U,Kia,Picanto,2015,1,55,Red,168186,available,2021-11-30 12:39:07
8087,XT008086,M8KR9AHVZ8RLVYSZJ,Audi,A6,2022,6,21,Blue,10860,available,2023-05-14 12:39:07
8088,LN008087,8KU1YCW5MTYAW2S31,Honda,CR-V,2017,5,40,White,190327,rented,2025-02-25 12:39:07
8089,KW008088,4G3L448RBJMLXZZ02,Toyota,RAV4,2018,5,53,Green,161656,rented,2023-12-29 12:39:07
8090,IH008089,GT03HWHVAMDCRFEZ0,Toyota,Corolla,2022,2,54,Gray,26298,maintenance,2021-12-19 12:39:07
8091,AV008090,Y1FZB137ASLJ76599,BMW,X5,2023,5,40,Silver,41989,retired,2021-10-27 12:39:07
8092,RW008091,6U60EM7BXFJWTNM2Z,Kia,Picanto,2015,1,6,Beige,99755,available,2024-09-04 12:39:07
8093,HQ008092,7JLHR24GP23RAYXCA,Toyota,Camry,2024,3,49,Black,20721,available,2025-01-28 12:39:07
8094,GR008093,UXP52ML184DUWAV5P,Fiat,500,2020,1,20,Black,94365,maintenance,2021-12-27 12:39:07
8095,JB008094,1GEVRNYM2M24W2393,Toyota,RAV4,2022,5,71,Red,11588,maintenance,2024-07-22 12:39:07
8096,NM008095,BREZS1UJX4R4VFLCB,Volkswagen,up!,2024,1,9,Silver,13483,rented,2023-03-09 12:39:07
8097,TP008096,AR45WM6HM2NNS9EBA,Audi,A5 Cabriolet,2020,8,39,Black,116503,available,2024-03-15 12:39:07
8098,ZT008097,WUTSXXB73P1ZHN797,Ford,Transit,2022,7,19,Black,56023,rented,2024-10-08 12:39:07
8099,GQ008098,KYJH37MD3V77H2KA6,Audi,A5 Cabriolet,2025,8,68,White,5631,maintenance,2021-07-26 12:39:07
8100,LF008099,UHS6YFLKGR3Y5U1YR,BMW,X5,2017,5,18,Silver,112762,retired,2023-03-22 12:39:07
8101,UR008100,6KGMVXZKGW250JSJM,Volkswagen,up!,2025,1,14,Black,5284,rented,2022-11-14 12:39:07
8102,GC008101,G7FHS5Y8Z4TKEG3GV,Toyota,Corolla,2022,2,75,Blue,33677,available,2023-05-20 12:39:07
8103,PE008102,214DGXU9F1ULHK0WJ,Mercedes-Benz,Vito,2025,7,62,Red,15321,retired,2021-12-28 12:39:07
8104,PU008103,0J40CTBY8JS741SPZ,Chevrolet,Impala,2018,4,40,Red,119002,rented,2025-10-24 12:39:07
8105,DM008104,MKDAP402VUJKWVWB8,Nissan,Rogue,2019,5,26,Gray,95299,available,2021-09-10 12:39:07
8106,VU008105,4UHCM25VXYYKYY1A3,Honda,Civic,2016,2,54,Black,68206,available,2022-01-17 12:39:07
8107,RS008106,H9TJKF48BLA6V8918,BMW,5 Series,2015,6,15,Blue,157077,available,2023-06-10 12:39:07
8108,WR008107,J2YA5HGNRKZL500XY,Honda,Civic,2016,2,2,Silver,168655,retired,2024-07-08 12:39:07
8109,JM008108,NFXXE2MZ6RNJ3ZSGS,Chevrolet,Impala,2018,4,31,Green,31729,retired,2023-11-30 12:39:07
8110,MR008109,PK2M23WLHAJ0R7TY5,Mercedes-Benz,E-Class,2020,6,17,Black,1253,available,2022-12-23 12:39:07
8111,CA008110,UUK3EJNCB3VL1AX48,BMW,5 Series,2024,6,57,White,46859,available,2022-09-06 12:39:07
8112,OZ008111,0B8RC49D4AUM2N7PL,Ford,Explorer,2021,5,38,White,53222,available,2024-07-29 12:39:07
8113,KD008112,GFTR3T3H40MKTLBFJ,Chevrolet,Impala,2017,4,11,White,193239,rented,2025-07-12 12:39:07
8114,KD008113,DGSUUV1E6BD2Y56J6,Ford,Explorer,2024,5,77,Green,15464,available,2023-03-23 12:39:07
8115,CF008114,6WGR2WGBKD9TALH88,Chrysler,300,2019,4,44,Silver,142193,available,2025-03-26 12:39:07
8116,NF008115,18WF203KFNL6RB927,Mercedes-Benz,E-Class,2016,6,36,Blue,139763,available,2023-03-11 12:39:07
8117,OT008116,H2JDSS5PYJYSDTCD3,Nissan,Rogue,2021,5,64,Black,90308,rented,2026-05-24 12:39:07
8118,WS008117,2KHAZCAAA4P2Y0502,BMW,5 Series,2022,6,44,Beige,62258,rented,2022-01-04 12:39:07
8119,GB008118,310RA63L3W6XSKWGE,Fiat,500,2022,1,17,Green,41666,maintenance,2025-01-03 12:39:07
8120,GJ008119,LJMMDZN4MJYST4Y8S,Ford,Taurus,2018,4,9,Red,99918,available,2026-04-06 12:39:07
8121,RE008120,FTDFKBWMJKRXX4LTP,Mazda,MX-5,2015,8,71,Beige,199786,available,2024-01-07 12:39:07
8122,BB008121,1WW467YAWDSZELJJN,Chevrolet,Impala,2015,4,58,Gray,74612,available,2022-07-24 12:39:07
8123,OW008122,0E1859GF0FYJAXXLK,Chevrolet,Impala,2023,4,16,Black,53656,retired,2025-03-16 12:39:07
8124,AW008123,1758CZXGW6US1TMBU,Ford,Explorer,2022,5,79,Red,66293,maintenance,2024-03-22 12:39:07
8125,DA008124,3JH5YLY0JLGGB4325,Honda,CR-V,2015,5,4,White,140449,available,2024-09-24 12:39:07
8126,YY008125,5WMF8HDRC6N80YRE1,Hyundai,i10,2024,1,54,Black,3655,rented,2022-11-08 12:39:07
8127,AQ008126,9ZAUHFLS5TK6LXF09,Nissan,Altima,2015,3,9,Blue,169175,maintenance,2026-02-23 12:39:07
8128,CF008127,X3ZURFHCH5HMREC9X,Honda,Civic,2019,2,24,Silver,147865,maintenance,2025-07-03 12:39:07
8129,II008128,YGZ7H12U0X1JZJUL4,Volkswagen,Golf,2019,2,80,Green,153963,available,2022-07-27 12:39:07
8130,WA008129,C330MKUJSXR8PN08Z,Mazda,MX-5,2017,8,76,Gray,31111,available,2022-09-29 12:39:07
8131,BZ008130,UDK8D8BR0HNGUJY4L,BMW,5 Series,2020,6,6,Blue,27632,maintenance,2025-03-10 12:39:07
8132,VO008131,8CV1WBV99ETN0K09Z,Chevrolet,Impala,2019,4,21,Blue,71116,available,2022-08-23 12:39:07
8133,KG008132,PT6HJN7SWDRG0RCTL,Chevrolet,Impala,2022,4,29,Green,5669,rented,2021-11-16 12:39:07
8134,DM008133,T8BLX9JKW07FJWYPH,Volkswagen,Transporter,2016,7,67,Red,126484,available,2026-04-23 12:39:07
8135,PC008134,HBKHEYGR3KBC559KD,Toyota,Avalon,2022,4,6,Red,14948,available,2024-07-19 12:39:07
8136,XX008135,H10W5DE20D51C05SA,Mazda,MX-5,2021,8,17,Red,16383,available,2024-08-27 12:39:07
8137,WG008136,AJ0PK442CH4HJT0R1,BMW,X5,2021,5,79,Blue,60008,available,2024-12-13 12:39:07
8138,NU008137,UMNLGAV6HXX0F8DYN,Toyota,Avalon,2020,4,2,White,3733,rented,2023-07-30 12:39:07
8139,UD008138,UX49RZ53ZC9DGXLD9,Hyundai,i10,2024,1,51,Gray,16049,available,2022-05-29 12:39:07
8140,NE008139,YR208YNMSJF4F7L62,Toyota,Corolla,2016,2,69,Green,198831,maintenance,2022-07-21 12:39:07
8141,GN008140,ESFPC9PPCJPH6WTA5,Mercedes-Benz,Vito,2024,7,49,Red,36487,retired,2025-05-03 12:39:07
8142,XY008141,WXXLSY6YME5DXX7RS,Volkswagen,up!,2022,1,55,Gray,5675,available,2025-01-23 12:39:07
8143,MN008142,TZC58LWYM6WNK79LV,Volkswagen,Transporter,2021,7,72,Gray,112507,rented,2024-04-01 12:39:07
8144,YQ008143,SEWUGRUJFUBH6RWA9,Audi,A6,2019,6,32,Green,50794,rented,2021-11-27 12:39:07
8145,LJ008144,K7X8CGMP11LADCCTU,Ford,Transit,2017,7,64,Red,113405,rented,2025-08-06 12:39:07
8146,SC008145,9B7TZ37HUD20M4G38,Volkswagen,Transporter,2022,7,7,Blue,18255,available,2024-08-14 12:39:07
8147,WA008146,8UE8UW849709YJMMN,Chevrolet,Impala,2024,4,69,White,41162,rented,2023-01-12 12:39:07
8148,EK008147,M25MJ3RZ9DLKD8T8N,Volkswagen,Golf,2016,2,27,Silver,209793,available,2022-03-24 12:39:07
8149,BV008148,RCGK5KGUVJ447UY5L,Toyota,Corolla,2016,2,34,Gray,134523,rented,2022-11-10 12:39:07
8150,SH008149,5RJY307353ZPZ64L1,Lexus,ES,2016,6,32,Blue,167988,available,2026-02-27 12:39:07
8151,VD008150,Y00LP2SWSJW1UZBJ7,Audi,A5 Cabriolet,2021,8,23,Gray,56115,rented,2022-12-30 12:39:07
8152,HY008151,VP9GD59XF9PR3HHGM,Mazda,MX-5,2022,8,9,Red,40557,rented,2023-04-20 12:39:07
8153,LC008152,SJK3ECK2MY1Z831B4,Audi,A6,2024,6,22,Gray,25341,available,2021-12-21 12:39:07
8154,PD008153,NCMSL27MVM2NTMHFF,BMW,X5,2024,5,78,Beige,35590,available,2022-01-22 12:39:07
8155,TN008154,ETXV9G52DJUXZ42KN,Honda,Accord,2021,3,71,Beige,108783,available,2024-11-02 12:39:07
8156,NJ008155,G51HT3ND2ZSX4V3M0,Volkswagen,Passat,2021,3,48,Beige,79086,rented,2026-05-01 12:39:07
8157,JZ008156,2X5RK14P4TSGAM9PF,Kia,Picanto,2023,1,9,Silver,24684,maintenance,2024-03-20 12:39:07
8158,CB008157,EW8C465WSJ0AY5BDA,Ford,Taurus,2021,4,1,Gray,78188,rented,2026-05-23 12:39:07
8159,UI008158,550ZZ7ULUNXNDJDZK,Volkswagen,Transporter,2016,7,73,Blue,23598,available,2025-08-04 12:39:07
8160,OF008159,PM4CJDB0ZGS3WMZFG,Toyota,RAV4,2023,5,39,Red,26392,available,2022-07-05 12:39:07
8161,BH008160,PYV58UY9NR54Z83SP,Audi,A6,2019,6,36,Green,18755,available,2026-06-12 12:39:07
8162,WU008161,L1H5WA9JENYZY3JP5,Mercedes-Benz,E-Class,2019,6,42,Silver,59583,available,2024-04-25 12:39:07
8163,KI008162,WBVEG7139S210XK2A,Kia,Picanto,2024,1,60,White,11621,rented,2023-03-31 12:39:07
8164,NL008163,LXTGCE21D27GJ22CV,Toyota,Corolla,2023,2,16,Beige,69002,rented,2023-12-10 12:39:07
8165,BQ008164,UJHS31M5AGLET1HA9,Toyota,Avalon,2022,4,6,Silver,62035,retired,2022-01-07 12:39:07
8166,FA008165,1W5HFUXMHHS8BN765,Chevrolet,Impala,2019,4,33,Green,58212,rented,2025-09-25 12:39:07
8167,YW008166,B2WNFLH1G9PECSSDD,Volkswagen,Golf,2020,2,18,Red,118895,retired,2022-02-18 12:39:07
8168,DA008167,LX9BN50EXARB0X5LA,Audi,A5 Cabriolet,2016,8,18,Green,175135,available,2025-07-31 12:39:07
8169,PR008168,FZZUU1ZU3H4A9TREZ,Fiat,500,2018,1,25,Black,6170,available,2025-06-20 12:39:07
8170,UW008169,F1XMCK3GLJA5YEXHL,Mercedes-Benz,Vito,2015,7,68,Green,154893,available,2025-10-15 12:39:07
