id,car_id,policy_number,insurer_name,start_date,end_date,coverage_amount
9437,9437,POL-0009437-2025,MAPFRE,2025-05-02,2026-05-02,84000
9438,9438,POL-0009438-2025,MAPFRE,2025-01-01,2026-01-01,95000
9439,9439,POL-0009439-2024,MAPFRE,2024-12-30,2025-12-30,52000
9440,9440,POL-0009440-2024,Aviva,2024-12-21,2025-12-21,73000
9441,9441,POL-0009441-2025,AXA,2025-01-04,2026-01-04,32000
9442,9442,POL-0009442-2025,Zurich,2025-04-22,2026-04-22,68000
9443,9443,POL-0009443-2025,Progressive,2025-01-01,2026-01-01,98000
9444,9444,POL-0009444-2025,StateFarm,2025-06-26,2026-06-26,90000
9445,9445,POL-0009445-2025,Geico,2025-04-29,2026-04-29,87000
9446,9446,POL-0009446-2025,Generali,2025-02-07,2026-02-07,36000
9447,9447,POL-0009447-2025,Allianz,2025-01-22,2026-01-22,68000
9448,9448,POL-0009448-2024,Generali,2024-12-14,2025-12-14,33000
9449,9449,POL-0009449-2025,Zurich,2025-03-19,2026-03-19,61000
9450,9450,POL-0009450-2025,Generali,2025-04-15,2026-04-15,73000
9451,9451,POL-0009451-2025,AXA,2025-06-01,2026-06-01,24000
9452,9452,POL-0009452-2025,Progressive,2025-03-11,2026-03-11,98000
9453,9453,POL-0009453-2025,Geico,2025-06-01,2026-06-01,66000
9454,9454,POL-0009454-2024,Progressive,2024-12-28,2025-12-28,65000
9455,9455,POL-0009455-2025,AXA,2025-02-12,2026-02-12,66000
9456,9456,POL-0009456-2025,AXA,2025-03-02,2026-03-02,37000
9457,9457,POL-0009457-2025,Allianz,2025-05-31,2026-05-31,36000
9458,9458,POL-0009458-2025,Generali,2025-05-20,2026-05-20,93000
9459,9459,POL-0009459-2025,Progressive,2025-03-30,2026-03-30,87000
9460,9460,POL-0009460-2025,AXA,2025-06-28,2026-06-28,63000
9461,9461,POL-0009461-2025,AXA,2025-06-05,2026-06-05,69000
9462,9462,POL-0009462-2025,Progressive,2025-04-14,2026-04-14,70000
9463,9463,POL-0009463-2025,Geico,2025-01-10,2026-01-10,36000
9464,9464,POL-0009464-2025,StateFarm,2025-01-16,2026-01-16,29000
9465,9465,POL-0009465-2024,Geico,2024-12-29,2025-12-29,29000
9466,9466,POL-0009466-2025,Liberty Mutual,2025-01-30,2026-01-30,23000
9467,9467,POL-0009467-2025,Liberty Mutual,2025-05-23,2026-05-23,59000
9468,9468,POL-0009468-2025,Aviva,2025-01-26,2026-01-26,45000
9469,9469,POL-0009469-2025,Generali,2025-05-19,2026-05-19,31000
9470,9470,POL-0009470-2025,AXA,2025-05-27,2026-05-27,76000
9471,9471,POL-0009471-2025,Geico,2025-02-01,2026-02-01,64000
9472,9472,POL-0009472-2025,Generali,2025-03-29,2026-03-29,41000
9473,9473,POL-0009473-2025,Generali,2025-04-25,2026-04-25,77000
9474,9474,POL-0009474-2025,Liberty Mutual,2025-05-15,2026-05-15,72000
9475,9475,POL-0009475-2025,Zurich,2025-06-14,2026-06-14,44000
9476,9476,POL-0009476-2025,Aviva,2025-03-21,2026-03-21,26000
9477,9477,POL-0009477-2025,Liberty Mutual,2025-06-15,2026-06-15,69000
9478,9478,POL-0009478-2025,Allianz,2025-01-27,2026-01-27,68000
9479,9479,POL-0009479-2024,Geico,2024-12-30,2025-12-30,28000
9480,9480,POL-0009480-2025,Progressive,2025-03-25,2026-03-25,72000
9481,9481,POL-0009481-2025,MAPFRE,2025-05-22,2026-05-22,23000
9482,9482,POL-0009482-2025,Aviva,2025-04-19,2026-04-19,47000
9483,9483,POL-0009483-2024,Allianz,2024-12-20,2025-12-20,51000
9484,9484,POL-0009484-2025,MAPFRE,2025-02-17,2026-02-17,77000
9485,9485,POL-0009485-2024,Zurich,2024-12-28,2025-12-28,90000
9486,9486,POL-0009486-2025,Generali,2025-06-25,2026-06-25,30000
9487,9487,POL-0009487-2025,AXA,2025-04-05,2026-04-05,34000
9488,9488,POL-0009488-2025,Progressive,2025-01-11,2026-01-11,48000
9489,9489,POL-0009489-2025,StateFarm,2025-05-16,2026-05-16,26000
9490,9490,POL-0009490-2025,MAPFRE,2025-06-05,2026-06-05,57000
9491,9491,POL-0009491-2025,MAPFRE,2025-01-16,2026-01-16,80000
9492,9492,POL-0009492-2025,StateFarm,2025-02-03,2026-02-03,75000
9493,9493,POL-0009493-2025,Zurich,2025-06-19,2026-06-19,81000
9494,9494,POL-0009494-2025,MAPFRE,2025-05-22,2026-05-22,99000
9495,9495,POL-0009495-2025,Liberty Mutual,2025-05-04,2026-05-04,69000
9496,9496,POL-0009496-2025,MAPFRE,2025-06-05,2026-06-05,48000
9497,9497,POL-0009497-2025,Zurich,2025-01-01,2026-01-01,39000
9498,9498,POL-0009498-2024,Progressive,2024-12-27,2025-12-27,68000
9499,9499,POL-0009499-2025,Generali,2025-02-23,2026-02-23,29000
9500,9500,POL-0009500-2025,Progressive,2025-03-26,2026-03-26,90000
9501,9501,POL-0009501-2025,Geico,2025-03-28,2026-03-28,87000
9502,9502,POL-0009502-2025,AXA,2025-06-05,2026-06-05,77000
9503,9503,POL-0009503-2025,Liberty Mutual,2025-02-03,2026-02-03,64000
9504,9504,POL-0009504-2025,Zurich,2025-02-02,2026-02-02,25000
9505,9505,POL-0009505-2025,AXA,2025-06-01,2026-06-01,34000
9506,9506,POL-0009506-2025,Liberty Mutual,2025-06-19,2026-06-19,33000
9507,9507,POL-0009507-2025,StateFarm,2025-01-11,2026-01-11,86000
9508,9508,POL-0009508-2024,StateFarm,2024-12-23,2025-12-23,98000
9509,9509,POL-0009509-2025,StateFarm,2025-02-11,2026-02-11,63000
9510,9510,POL-0009510-2025,AXA,2025-02-27,2026-02-27,59000
9511,9511,POL-0009511-2025,Generali,2025-01-05,2026-01-05,84000
9512,9512,POL-0009512-2025,Geico,2025-04-02,2026-04-02,45000
9513,9513,POL-0009513-2024,Geico,2024-12-14,2025-12-14,52000
9514,9514,POL-0009514-2025,Aviva,2025-01-18,2026-01-18,86000
9515,9515,POL-0009515-2025,Zurich,2025-03-09,2026-03-09,68000
9516,9516,POL-0009516-2025,StateFarm,2025-06-27,2026-06-27,42000
9517,9517,POL-0009517-2025,Liberty Mutual,2025-04-13,2026-04-13,22000
9518,9518,POL-0009518-2025,Zurich,2025-04-07,2026-04-07,46000
9519,9519,POL-0009519-2024,MAPFRE,2024-12-19,2025-12-19,85000
9520,9520,POL-0009520-2025,Zurich,2025-04-22,2026-04-22,99000
9521,9521,POL-0009521-2025,Liberty Mutual,2025-05-11,2026-05-11,69000
9522,9522,POL-0009522-2025,Progressive,2025-05-17,2026-05-17,86000
9523,9523,POL-0009523-2025,Progressive,2025-05-05,2026-05-05,47000
9524,9524,POL-0009524-2024,Liberty Mutual,2024-12-14,2025-12-14,20000
9525,9525,POL-0009525-2025,MAPFRE,2025-04-25,2026-04-25,82000
9526,9526,POL-0009526-2025,StateFarm,2025-06-18,2026-06-18,57000
9527,9527,POL-0009527-2025,Allianz,2025-02-28,2026-02-28,94000
9528,9528,POL-0009528-2025,Progressive,2025-03-17,2026-03-17,89000
9529,9529,POL-0009529-2025,Generali,2025-01-19,2026-01-19,71000
9530,9530,POL-0009530-2025,StateFarm,2025-05-09,2026-05-09,30000
9531,9531,POL-0009531-2025,AXA,2025-06-08,2026-06-08,28000
9532,9532,POL-0009532-2025,Generali,2025-06-06,2026-06-06,20000
9533,9533,POL-0009533-2025,Progressive,2025-03-11,2026-03-11,33000
9534,9534,POL-0009534-2025,Liberty Mutual,2025-03-02,2026-03-02,79000
9535,9535,POL-0009535-2024,AXA,2024-12-16,2025-12-16,84000
9536,9536,POL-0009536-2025,Zurich,2025-05-17,2026-05-17,34000
9537,9537,POL-0009537-2025,Aviva,2025-01-29,2026-01-29,67000
9538,9538,POL-0009538-2025,MAPFRE,2025-03-02,2026-03-02,69000
9539,9539,POL-0009539-2025,Zurich,2025-06-18,2026-06-18,23000
9540,9540,POL-0009540-2024,AXA,2024-12-22,2025-12-22,28000
9541,9541,POL-0009541-2025,Zurich,2025-03-22,2026-03-22,49000
9542,9542,POL-0009542-2025,Liberty Mutual,2025-02-12,2026-02-12,27000
9543,9543,POL-0009543-2025,Liberty Mutual,2025-05-08,2026-05-08,95000
9544,9544,POL-0009544-2025,Geico,2025-02-21,2026-02-21,70000
9545,9545,POL-0009545-2025,Progressive,2025-01-23,2026-01-23,93000
9546,9546,POL-0009546-2025,Allianz,2025-06-02,2026-06-02,39000
9547,9547,POL-0009547-2025,Liberty Mutual,2025-03-04,2026-03-04,52000
9548,9548,POL-0009548-2024,Progressive,2024-12-28,2025-12-28,28000
9549,9549,POL-0009549-2025,MAPFRE,2025-02-10,2026-02-10,64000
9550,9550,POL-0009550-2024,Generali,2024-12-19,2025-12-19,89000
9551,9551,POL-0009551-2024,Aviva,2024-12-26,2025-12-26,29000
9552,9552,POL-0009552-2025,Allianz,2025-06-07,2026-06-07,52000
9553,9553,POL-0009553-2025,Zurich,2025-03-18,2026-03-18,23000
9554,9554,POL-0009554-2025,Aviva,2025-02-12,2026-02-12,96000
9555,9555,POL-0009555-2025,MAPFRE,2025-03-31,2026-03-31,30000
9556,9556,POL-0009556-2025,Geico,2025-05-12,2026-05-12,86000
9557,9557,POL-0009557-2024,Progressive,2024-12-22,2025-12-22,54000
9558,9558,POL-0009558-2025,Zurich,2025-01-27,2026-01-27,62000
9559,9559,POL-0009559-2025,Allianz,2025-06-01,2026-06-01,63000
9560,9560,POL-0009560-2025,Liberty Mutual,2025-05-08,2026-05-08,41000
9561,9561,POL-0009561-2025,Liberty Mutual,2025-05-06,2026-05-06,46000
9562,9562,POL-0009562-2025,Liberty Mutual,2025-04-04,2026-04-04,46000
9563,9563,POL-0009563-2025,StateFarm,2025-01-14,2026-01-14,72000
9564,9564,POL-0009564-2025,Generali,2025-05-30,2026-05-30,55000
9565,9565,POL-0009565-2025,Generali,2025-03-19,2026-03-19,73000
9566,9566,POL-0009566-2025,Liberty Mutual,2025-04-21,2026-04-21,38000
9567,9567,POL-0009567-2025,Zurich,2025-06-14,2026-06-14,33000
9568,9568,POL-0009568-2025,Liberty Mutual,2025-01-15,2026-01-15,21000
9569,9569,POL-0009569-2025,Allianz,2025-01-29,2026-01-29,66000
9570,9570,POL-0009570-2025,Generali,2025-03-17,2026-03-17,29000
9571,9571,POL-0009571-2025,AXA,2025-04-21,2026-04-21,59000
9572,9572,POL-0009572-2025,StateFarm,2025-06-18,2026-06-18,58000
9573,9573,POL-0009573-2025,Liberty Mutual,2025-05-17,2026-05-17,44000
9574,9574,POL-0009574-2025,Aviva,2025-01-04,2026-01-04,31000
9575,9575,POL-0009575-2025,Generali,2025-01-22,2026-01-22,21000
9576,9576,POL-0009576-2025,Zurich,2025-03-27,2026-03-27,59000
9577,9577,POL-0009577-2025,StateFarm,2025-01-30,2026-01-30,31000
9578,9578,POL-0009578-2024,Generali,2024-12-25,2025-12-25,51000
9579,9579,POL-0009579-2024,MAPFRE,2024-12-24,2025-12-24,68000
9580,9580,POL-0009580-2025,Geico,2025-02-09,2026-02-09,32000
9581,9581,POL-0009581-2025,Progressive,2025-04-22,2026-04-22,34000
9582,9582,POL-0009582-2025,AXA,2025-01-25,2026-01-25,83000
9583,9583,POL-0009583-2025,MAPFRE,2025-06-24,2026-06-24,54000
9584,9584,POL-0009584-2025,Geico,2025-06-21,2026-06-21,37000
9585,9585,POL-0009585-2024,Liberty Mutual,2024-12-26,2025-12-26,72000
9586,9586,POL-0009586-2025,Geico,2025-05-22,2026-05-22,70000
9587,9587,POL-0009587-2025,AXA,2025-04-21,2026-04-21,56000
9588,9588,POL-0009588-2025,StateFarm,2025-06-02,2026-06-02,29000
9589,9589,POL-0009589-2025,Zurich,2025-03-07,2026-03-07,96000
9590,9590,POL-0009590-2025,Geico,2025-03-27,2026-03-27,29000
9591,9591,POL-0009591-2025,Liberty Mutual,2025-05-13,2026-05-13,69000
9592,9592,POL-0009592-2025,Aviva,2025-02-04,2026-02-04,88000
9593,9593,POL-0009593-2025,Aviva,2025-05-25,2026-05-25,47000
9594,9594,POL-0009594-2025,Liberty Mutual,2025-01-26,2026-01-26,27000
9595,9595,POL-0009595-2025,Progressive,2025-03-21,2026-03-21,76000
9596,9596,POL-0009596-2025,StateFarm,2025-05-02,2026-05-02,58000
9597,9597,POL-0009597-2025,MAPFRE,2025-02-19,2026-02-19,77000
9598,9598,POL-0009598-2025,Geico,2025-05-09,2026-05-09,24000
9599,9599,POL-0009599-2025,Zurich,2025-06-13,2026-06-13,89000
9600,9600,POL-0009600-2025,Liberty Mutual,2025-01-07,2026-01-07,45000
9601,9601,POL-0009601-2025,Generali,2025-04-25,2026-04-25,48000
9602,9602,POL-0009602-2024,Geico,2024-12-26,2025-12-26,99000
9603,9603,POL-0009603-2025,Aviva,2025-03-07,2026-03-07,95000
9604,9604,POL-0009604-2025,StateFarm,2025-01-16,2026-01-16,68000
9605,9605,POL-0009605-2025,Zurich,2025-02-19,2026-02-19,90000
9606,9606,POL-0009606-2025,StateFarm,2025-05-17,2026-05-17,89000
9607,9607,POL-0009607-2025,Generali,2025-04-28,2026-04-28,85000
9608,9608,POL-0009608-2025,AXA,2025-05-17,2026-05-17,25000
9609,9609,POL-0009609-2025,Generali,2025-05-18,2026-05-18,39000
9610,9610,POL-0009610-2024,Liberty Mutual,2024-12-12,2025-12-12,91000
9611,9611,POL-0009611-2025,Liberty Mutual,2025-04-28,2026-04-28,34000
9612,9612,POL-0009612-2025,MAPFRE,2025-01-16,2026-01-16,94000
9613,9613,POL-0009613-2025,AXA,2025-01-12,2026-01-12,81000
9614,9614,POL-0009614-2025,Aviva,2025-06-26,2026-06-26,54000
9615,9615,POL-0009615-2025,Generali,2025-01-18,2026-01-18,43000
9616,9616,POL-0009616-2025,Allianz,2025-06-03,2026-06-03,25000
9617,9617,POL-0009617-2025,Allianz,2025-04-15,2026-04-15,21000
9618,9618,POL-0009618-2025,Liberty Mutual,2025-02-28,2026-02-28,25000
9619,9619,POL-0009619-2025,Liberty Mutual,2025-02-05,2026-02-05,62000
9620,9620,POL-0009620-2025,Liberty Mutual,2025-04-25,2026-04-25,71000
9621,9621,POL-0009621-2025,Progressive,2025-02-16,2026-02-16,90000
9622,9622,POL-0009622-2025,AXA,2025-03-11,2026-03-11,50000
9623,9623,POL-0009623-2024,Zurich,2024-12-30,2025-12-30,33000
9624,9624,POL-0009624-2025,Zurich,2025-01-05,2026-01-05,90000
9625,9625,POL-0009625-2025,AXA,2025-06-28,2026-06-28,79000
9626,9626,POL-0009626-2025,Allianz,2025-02-20,2026-02-20,29000
9627,9627,POL-0009627-2025,Aviva,2025-04-26,2026-04-26,68000
9628,9628,POL-0009628-2025,StateFarm,2025-01-25,2026-01-25,22000
9629,9629,POL-0009629-2025,Liberty Mutual,2025-03-05,2026-03-05,36000
9630,9630,POL-0009630-2025,AXA,2025-05-29,2026-05-29,64000
9631,9631,POL-0009631-2025,Generali,2025-01-12,2026-01-12,79000
9632,9632,POL-0009632-2025,Zurich,2025-03-19,2026-03-19,41000
9633,9633,POL-0009633-2025,MAPFRE,2025-01-21,2026-01-21,51000
9634,9634,POL-0009634-2025,Zurich,2025-01-03,2026-01-03,92000
9635,9635,POL-0009635-2024,MAPFRE,2024-12-26,2025-12-26,76000
9636,9636,POL-0009636-2025,AXA,2025-01-01,2026-01-01,97000
9637,9637,POL-0009637-2025,Aviva,2025-05-15,2026-05-15,38000
9638,9638,POL-0009638-2025,AXA,2025-05-16,2026-05-16,22000
9639,9639,POL-0009639-2025,Aviva,2025-06-09,2026-06-09,91000
9640,9640,POL-0009640-2024,Progressive,2024-12-22,2025-12-22,43000
9641,9641,POL-0009641-2025,AXA,2025-05-15,2026-05-15,24000
9642,9642,POL-0009642-2025,AXA,2025-03-03,2026-03-03,76000
9643,9643,POL-0009643-2025,Liberty Mutual,2025-06-21,2026-06-21,71000
9644,9644,POL-0009644-2025,AXA,2025-01-04,2026-01-04,58000
9645,9645,POL-0009645-2025,Progressive,2025-06-17,2026-06-17,93000
9646,9646,POL-0009646-2024,StateFarm,2024-12-31,2025-12-31,59000
9647,9647,POL-0009647-2025,Allianz,2025-02-04,2026-02-04,56000
9648,9648,POL-0009648-2025,Aviva,2025-04-22,2026-04-22,85000
9649,9649,POL-0009649-2025,StateFarm,2025-01-03,2026-01-03,93000
9650,9650,POL-0009650-2025,Liberty Mutual,2025-05-16,2026-05-16,60000
9651,9651,POL-0009651-2025,Zurich,2025-04-10,2026-04-10,23000
9652,9652,POL-0009652-2025,Generali,2025-06-25,2026-06-25,79000
9653,9653,POL-0009653-2025,Generali,2025-03-11,2026-03-11,93000
9654,9654,POL-0009654-2024,Generali,2024-12-24,2025-12-24,93000
9655,9655,POL-0009655-2025,Aviva,2025-02-17,2026-02-17,33000
9656,9656,POL-0009656-2025,StateFarm,2025-03-13,2026-03-13,35000
9657,9657,POL-0009657-2025,AXA,2025-05-09,2026-05-09,64000
9658,9658,POL-0009658-2025,Generali,2025-01-23,2026-01-23,41000
9659,9659,POL-0009659-2024,Aviva,2024-12-22,2025-12-22,92000
9660,9660,POL-0009660-2025,AXA,2025-02-24,2026-02-24,62000
9661,9661,POL-0009661-2025,Aviva,2025-02-10,2026-02-10,70000
9662,9662,POL-0009662-2025,Zurich,2025-03-04,2026-03-04,50000
9663,9663,POL-0009663-2025,Generali,2025-05-10,2026-05-10,68000
9664,9664,POL-0009664-2025,Allianz,2025-01-28,2026-01-28,72000
9665,9665,POL-0009665-2025,StateFarm,2025-02-25,2026-02-25,86000
9666,9666,POL-0009666-2025,Geico,2025-05-05,2026-05-05,26000
9667,9667,POL-0009667-2025,AXA,2025-02-08,2026-02-08,81000
9668,9668,POL-0009668-2025,Geico,2025-06-02,2026-06-02,38000
9669,9669,POL-0009669-2025,StateFarm,2025-05-24,2026-05-24,59000
9670,9670,POL-0009670-2025,Liberty Mutual,2025-04-11,2026-04-11,40000
9671,9671,POL-0009671-2025,StateFarm,2025-05-10,2026-05-10,76000
9672,9672,POL-0009672-2025,Progressive,2025-01-28,2026-01-28,49000
9673,9673,POL-0009673-2025,Aviva,2025-03-13,2026-03-13,20000
9674,9674,POL-0009674-2024,Zurich,2024-12-13,2025-12-13,43000
9675,9675,POL-0009675-2025,AXA,2025-03-18,2026-03-18,82000
9676,9676,POL-0009676-2025,Progressive,2025-02-18,2026-02-18,40000
9677,9677,POL-0009677-2025,Aviva,2025-06-22,2026-06-22,85000
9678,9678,POL-0009678-2025,AXA,2025-05-20,2026-05-20,61000
9679,9679,POL-0009679-2025,Progressive,2025-02-27,2026-02-27,41000
9680,9680,POL-0009680-2025,Aviva,2025-06-13,2026-06-13,52000
9681,9681,POL-0009681-2025,Allianz,2025-05-16,2026-05-16,43000
9682,9682,POL-0009682-2025,Aviva,2025-03-27,2026-03-27,82000
9683,9683,POL-0009683-2025,Aviva,2025-01-03,2026-01-03,70000
9684,9684,POL-0009684-2025,Zurich,2025-05-05,2026-05-05,94000
9685,9685,POL-0009685-2025,Aviva,2025-05-02,2026-05-02,30000
9686,9686,POL-0009686-2025,MAPFRE,2025-03-25,2026-03-25,45000
9687,9687,POL-0009687-2025,AXA,2025-01-07,2026-01-07,90000
9688,9688,POL-0009688-2025,MAPFRE,2025-02-20,2026-02-20,23000
9689,9689,POL-0009689-2024,MAPFRE,2024-12-20,2025-12-20,23000
9690,9690,POL-0009690-2025,Aviva,2025-01-10,2026-01-10,52000
9691,9691,POL-0009691-2024,StateFarm,2024-12-31,2025-12-31,93000
9692,9692,POL-0009692-2025,Aviva,2025-01-07,2026-01-07,70000
9693,9693,POL-0009693-2025,Progressive,2025-03-06,2026-03-06,45000
9694,9694,POL-0009694-2025,Zurich,2025-02-10,2026-02-10,63000
9695,9695,POL-0009695-2025,Zurich,2025-04-30,2026-04-30,39000
9696,9696,POL-0009696-2025,Allianz,2025-05-07,2026-05-07,80000
9697,9697,POL-0009697-2025,Allianz,2025-05-14,2026-05-14,29000
9698,9698,POL-0009698-2025,Liberty Mutual,2025-05-19,2026-05-19,64000
9699,9699,POL-0009699-2025,Zurich,2025-01-25,2026-01-25,45000
9700,9700,POL-0009700-2025,Liberty Mutual,2025-06-25,2026-06-25,20000
9701,9701,POL-0009701-2025,Generali,2025-03-15,2026-03-15,38000
9702,9702,POL-0009702-2025,AXA,2025-05-20,2026-05-20,85000
9703,9703,POL-0009703-2025,Generali,2025-03-10,2026-03-10,81000
9704,9704,POL-0009704-2025,Aviva,2025-03-13,2026-03-13,31000
9705,9705,POL-0009705-2025,AXA,2025-06-10,2026-06-10,55000
9706,9706,POL-0009706-2024,StateFarm,2024-12-20,2025-12-20,84000
9707,9707,POL-0009707-2025,Aviva,2025-06-07,2026-06-07,22000
9708,9708,POL-0009708-2024,Zurich,2024-12-16,2025-12-16,28000
9709,9709,POL-0009709-2025,Geico,2025-06-07,2026-06-07,95000
9710,9710,POL-0009710-2025,Aviva,2025-03-10,2026-03-10,75000
9711,9711,POL-0009711-2025,AXA,2025-02-16,2026-02-16,60000
9712,9712,POL-0009712-2025,Liberty Mutual,2025-01-05,2026-01-05,25000
9713,9713,POL-0009713-2025,Generali,2025-04-23,2026-04-23,85000
9714,9714,POL-0009714-2025,Allianz,2025-02-15,2026-02-15,89000
9715,9715,POL-0009715-2025,AXA,2025-05-28,2026-05-28,65000
9716,9716,POL-0009716-2025,Allianz,2025-03-22,2026-03-22,56000
9717,9717,POL-0009717-2025,Aviva,2025-03-21,2026-03-21,75000
9718,9718,POL-0009718-2025,Geico,2025-02-10,2026-02-10,42000
9719,9719,POL-0009719-2025,AXA,2025-01-29,2026-01-29,38000
9720,9720,POL-0009720-2025,Allianz,2025-05-05,2026-05-05,72000
9721,9721,POL-0009721-2025,MAPFRE,2025-01-20,2026-01-20,89000
9722,9722,POL-0009722-2024,AXA,2024-12-20,2025-12-20,45000
9723,9723,POL-0009723-2025,Zurich,2025-04-26,2026-04-26,78000
9724,9724,POL-0009724-2025,StateFarm,2025-03-19,2026-03-19,79000
9725,9725,POL-0009725-2025,Allianz,2025-02-09,2026-02-09,74000
9726,9726,POL-0009726-2025,MAPFRE,2025-03-21,2026-03-21,71000
9727,9727,POL-0009727-2025,Geico,2025-01-24,2026-01-24,90000
9728,9728,POL-0009728-2025,Zurich,2025-02-04,2026-02-04,58000
9729,9729,POL-0009729-2025,Liberty Mutual,2025-04-21,2026-04-21,55000
9730,9730,POL-0009730-2025,Generali,2025-01-28,2026-01-28,47000
9731,9731,POL-0009731-2025,Liberty Mutual,2025-05-18,2026-05-18,41000
9732,9732,POL-0009732-2024,Generali,2024-12-16,2025-12-16,52000
9733,9733,POL-0009733-2025,Generali,2025-05-30,2026-05-30,67000
9734,9734,POL-0009734-2024,Geico,2024-12-20,2025-12-20,91000
9735,9735,POL-0009735-2025,Geico,2025-04-07,2026-04-07,39000
9736,9736,POL-0009736-2025,AXA,2025-04-01,2026-04-01,50000
9737,9737,POL-0009737-2025,Progressive,2025-05-15,2026-05-15,77000
9738,9738,POL-0009738-2025,Zurich,2025-02-11,2026-02-11,75000
9739,9739,POL-0009739-2025,AXA,2025-05-10,2026-05-10,55000
9740,9740,POL-0009740-2025,Allianz,2025-01-07,2026-01-07,91000
9741,9741,POL-0009741-2025,Liberty Mutual,2025-02-10,2026-02-10,76000
9742,9742,POL-0009742-2025,Liberty Mutual,2025-03-29,2026-03-29,55000
9743,9743,POL-0009743-2024,Aviva,2024-12-14,2025-12-14,79000
9744,9744,POL-0009744-2025,AXA,2025-03-10,2026-03-10,45000
9745,9745,POL-0009745-2025,StateFarm,2025-05-27,2026-05-27,79000
9746,9746,POL-0009746-2025,MAPFRE,2025-01-05,2026-01-05,77000
9747,9747,POL-0009747-2025,AXA,2025-01-27,2026-01-27,84000
9748,9748,POL-0009748-2025,AXA,2025-05-11,2026-05-11,41000
9749,9749,POL-0009749-2025,StateFarm,2025-01-13,2026-01-13,71000
9750,9750,POL-0009750-2025,Zurich,2025-03-05,2026-03-05,34000
9751,9751,POL-0009751-2024,StateFarm,2024-12-16,2025-12-16,64000
9752,9752,POL-0009752-2025,MAPFRE,2025-04-10,2026-04-10,68000
9753,9753,POL-0009753-2025,Liberty Mutual,2025-04-19,2026-04-19,80000
9754,9754,POL-0009754-2025,Liberty Mutual,2025-06-05,2026-06-05,71000
9755,9755,POL-0009755-2025,AXA,2025-04-05,2026-04-05,44000
9756,9756,POL-0009756-2025,StateFarm,2025-01-10,2026-01-10,61000
9757,9757,POL-0009757-2025,Zurich,2025-03-05,2026-03-05,23000
9758,9758,POL-0009758-2025,StateFarm,2025-01-20,2026-01-20,69000
9759,9759,POL-0009759-2025,StateFarm,2025-06-22,2026-06-22,61000
9760,9760,POL-0009760-2025,Aviva,2025-02-15,2026-02-15,83000
9761,9761,POL-0009761-2025,AXA,2025-05-15,2026-05-15,46000
9762,9762,POL-0009762-2025,Zurich,2025-02-02,2026-02-02,77000
9763,9763,POL-0009763-2025,Generali,2025-05-25,2026-05-25,30000
9764,9764,POL-0009764-2025,AXA,2025-01-16,2026-01-16,38000
9765,9765,POL-0009765-2025,Generali,2025-01-08,2026-01-08,78000
9766,9766,POL-0009766-2025,Progressive,2025-06-17,2026-06-17,76000
9767,9767,POL-0009767-2025,MAPFRE,2025-05-21,2026-05-21,43000
9768,9768,POL-0009768-2025,Liberty Mutual,2025-04-24,2026-04-24,82000
9769,9769,POL-0009769-2025,StateFarm,2025-04-29,2026-04-29,49000
9770,9770,POL-0009770-2025,Aviva,2025-04-29,2026-04-29,76000
9771,9771,POL-0009771-2025,AXA,2025-06-15,2026-06-15,54000
9772,9772,POL-0009772-2024,Geico,2024-12-19,2025-12-19,84000
9773,9773,POL-0009773-2025,Progressive,2025-02-13,2026-02-13,91000
9774,9774,POL-0009774-2025,AXA,2025-06-27,2026-06-27,89000
9775,9775,POL-0009775-2025,Allianz,2025-02-16,2026-02-16,87000
9776,9776,POL-0009776-2024,Generali,2024-12-26,2025-12-26,63000
9777,9777,POL-0009777-2025,Zurich,2025-06-01,2026-06-01,49000
9778,9778,POL-0009778-2024,Liberty Mutual,2024-12-21,2025-12-21,32000
9779,9779,POL-0009779-2025,Aviva,2025-06-13,2026-06-13,68000
9780,9780,POL-0009780-2025,Allianz,2025-02-25,2026-02-25,31000
9781,9781,POL-0009781-2025,Zurich,2025-04-10,2026-04-10,62000
9782,9782,POL-0009782-2025,Liberty Mutual,2025-06-05,2026-06-05,52000
9783,9783,POL-0009783-2025,StateFarm,2025-06-28,2026-06-28,38000
